Age,Gender,Educational Qualification,Location,Tenure,Monthly Salary,Incentive Earnings,Attendance %,Leave Utilization,Distance from Workplace,Number of Transfers,Performance Rating,Training Hours,Promotion History,Manager Effectiveness Score,Employee Engagement Score,Overtime Hours,Previous Attrition Label
24,Male,Bachelors,Barisal,2,119463,12218.18,98.04,8,8,1,4,81,1,5,10,37,No
38,Female,Masters,Barisal,3,48461,8478.24,86.27,11,26,0,5,51,0,1,10,17,No
49,Female,Bachelors,Barisal,5,45710,7068.83,84.3,14,15,2,3,36,3,9,10,44,No
50,Male,High School,Chittagong,12,110488,16982.89,86.53,8,19,2,5,11,1,5,3,8,No
42,Male,Bachelors,Dhaka,10,38448,3801.56,95.86,24,10,2,3,79,1,3,10,27,No
37,Male,Bachelors,Barisal,13,40198,6746.84,91.49,9,24,4,4,13,3,6,3,18,No
58,Male,High School,Sylhet,13,98158,18164.77,76.48,9,16,2,5,30,3,8,3,3,Yes
41,Male,Bachelors,Khulna,14,131384,10876.27,98.94,15,11,0,1,10,0,2,4,3,No
27,Male,Bachelors,Rajshahi,6,92938,13366.76,78.69,23,12,1,3,47,0,3,9,12,No
40,Male,Masters,Sylhet,7,75799,8248.46,93.64,9,16,4,3,69,2,7,8,27,No
26,Male,Bachelors,Khulna,4,126860,25173.11,90.9,12,16,1,1,85,0,2,6,10,No
24,Male,Bachelors,Chittagong,7,119003,14497.53,79.69,11,28,2,5,23,0,5,8,1,No
22,Male,Bachelors,Dhaka,10,59961,5051.6,79.27,12,20,3,4,88,3,9,8,5,No
59,Male,Masters,Dhaka,3,68007,7295.7,96.76,17,3,4,2,97,1,7,1,11,Yes
36,Male,High School,Khulna,7,90470,13396.41,85.49,9,27,2,5,91,2,3,9,39,No
55,Male,Masters,Sylhet,4,77256,4744.55,91.36,22,9,4,5,26,0,2,1,36,No
56,Female,Bachelors,Rajshahi,13,45739,6428.17,87.6,13,8,3,3,82,3,10,2,23,Yes
46,Male,Masters,Chittagong,13,109054,20685.77,93.18,6,10,0,3,56,2,9,9,8,No
45,Male,Masters,Khulna,8,83186,14770.04,86.98,20,29,0,4,91,2,9,7,25,No
33,Male,Bachelors,Chittagong,9,51547,3100.61,82.18,18,13,0,4,65,3,9,10,3,Yes
39,Female,Bachelors,Dhaka,7,119472,23775.94,84.08,21,18,3,4,62,0,10,1,40,Yes
36,Female,High School,Barisal,8,110823,17156.4,96.48,10,13,1,1,27,0,3,3,43,Yes
37,Female,Masters,Barisal,8,143301,10653.3,86.7,7,13,3,2,78,0,1,1,3,No
48,Female,Bachelors,Rajshahi,2,131887,6839.98,80.34,21,15,3,2,57,0,9,5,48,No
29,Male,Bachelors,Chittagong,9,76431,5785.25,98.37,17,13,2,4,18,2,7,4,33,No
46,Female,Masters,Khulna,6,50476,8869.97,94.92,10,16,0,3,63,1,2,8,21,No
38,Female,Masters,Rajshahi,11,103411,5506.21,76.39,12,8,4,2,44,2,6,9,12,No
50,Male,Bachelors,Sylhet,4,35686,3032.31,99.97,10,27,1,5,55,2,9,4,14,No
29,Male,Bachelors,Barisal,5,42536,6958.71,92.37,20,27,4,1,10,3,8,3,39,No
36,Male,Bachelors,Khulna,10,59062,8145.63,79.01,10,19,2,3,50,2,6,4,37,No
48,Female,Bachelors,Chittagong,5,73216,12257.12,80.93,21,10,2,1,82,0,6,3,40,No
28,Male,Bachelors,Rajshahi,7,50041,8102.77,92.31,7,12,1,5,41,3,8,6,42,Yes
24,Female,Bachelors,Khulna,14,56653,3262.66,94.49,16,14,4,2,93,3,9,1,43,Yes
50,Male,Bachelors,Rajshahi,9,46673,8582.08,80.98,10,6,1,1,86,3,8,2,1,No
45,Male,Masters,Rajshahi,7,35367,2972.77,81.42,11,21,1,1,49,3,1,8,1,No
24,Male,High School,Rajshahi,9,44629,5936.05,82.68,15,24,0,1,20,3,2,3,42,No
41,Male,Bachelors,Chittagong,4,145756,21374.13,89.95,13,9,4,5,71,0,6,4,7,No
36,Female,Bachelors,Khulna,10,136641,10288.28,79.3,20,27,0,3,55,1,8,1,37,No
46,Female,High School,Dhaka,14,113636,22322.05,77.61,9,7,0,3,57,1,4,3,17,No
51,Male,High School,Dhaka,10,97190,11976.08,91.97,19,6,0,5,52,3,4,1,28,No
35,Female,Bachelors,Chittagong,4,50063,2936.01,94.48,8,22,3,1,60,1,2,10,10,Yes
28,Male,Masters,Chittagong,6,44322,8447.3,87.52,9,1,2,1,70,2,10,5,5,No
38,Other,High School,Barisal,8,109546,15110.79,84.1,11,21,2,4,51,1,1,1,8,Yes
41,Male,High School,Rajshahi,14,140637,21781.72,85.8,7,14,3,2,35,2,10,9,21,No
57,Male,Masters,Khulna,9,37693,4853.97,84.71,8,24,1,2,20,0,9,7,45,Yes
30,Male,High School,Khulna,1,34241,5999.39,99.0,19,6,4,3,34,3,7,8,24,Yes
59,Male,Masters,Sylhet,1,54778,3011.15,94.2,6,12,4,5,49,2,9,9,30,No
43,Male,Bachelors,Sylhet,13,127379,11496.82,80.2,9,17,4,1,34,0,2,10,20,No
23,Female,Masters,Dhaka,8,37651,4534.96,84.6,11,5,0,2,93,0,10,8,37,Yes
45,Female,Bachelors,Sylhet,11,50966,3133.93,88.6,21,29,4,5,84,3,5,3,18,No
29,Female,Masters,Sylhet,7,34275,5342.99,90.32,12,11,4,5,83,1,2,7,9,Yes
32,Male,Masters,Dhaka,9,70606,7699.55,86.7,13,28,4,1,61,0,10,7,45,Yes
34,Male,Bachelors,Barisal,11,26658,2423.22,95.25,14,5,2,5,12,1,7,7,36,Yes
38,Male,High School,Dhaka,3,119499,6035.52,94.19,15,12,3,2,48,1,9,8,11,No
29,Male,Masters,Sylhet,10,97468,15397.46,87.63,5,3,1,4,44,1,3,4,18,No
42,Female,Bachelors,Khulna,12,39248,6871.2,96.36,19,24,3,2,49,2,1,6,1,Yes
39,Male,High School,Sylhet,5,49437,5401.29,93.78,12,9,4,4,94,1,4,2,14,No
51,Male,High School,Rajshahi,3,64727,8714.37,94.46,23,6,1,5,31,1,4,7,37,No
39,Male,Masters,Rajshahi,5,43201,3635.49,98.91,16,22,1,2,71,0,6,9,7,No
52,Other,Bachelors,Rajshahi,10,66150,9481.26,81.66,10,2,3,1,28,3,5,5,45,No
59,Male,Bachelors,Barisal,1,140148,7262.56,81.69,14,26,3,5,23,2,5,4,34,Yes
53,Male,Bachelors,Chittagong,14,114891,14165.67,97.22,9,2,3,1,59,1,9,2,37,Yes
32,Male,Masters,Rajshahi,11,39999,5865.09,94.31,11,22,3,4,71,3,1,7,42,Yes
46,Male,Masters,Khulna,4,145703,27352.64,98.16,11,12,0,3,96,1,8,2,29,Yes
54,Male,PhD,Barisal,6,31376,3363.52,76.58,13,8,2,3,99,1,8,2,8,No
59,Male,High School,Chittagong,2,76673,12634.06,90.69,19,2,2,4,52,0,8,9,29,No
29,Female,Masters,Chittagong,13,28476,3976.76,78.62,10,9,4,3,64,3,3,2,48,No
32,Male,Bachelors,Rajshahi,7,142393,26919.66,87.6,20,29,0,5,49,0,10,10,18,No
43,Female,Bachelors,Sylhet,8,94902,10416.13,78.89,11,16,1,5,21,0,8,3,28,Yes
45,Other,Bachelors,Dhaka,1,139510,13653.05,78.2,19,28,3,2,74,1,2,3,1,No
38,Female,High School,Sylhet,13,116269,21285.52,75.3,6,25,4,5,43,1,8,2,27,Yes
33,Male,Masters,Sylhet,4,102994,5910.48,90.76,12,15,1,3,92,1,8,10,7,No
53,Male,High School,Chittagong,11,87878,6191.69,83.98,16,14,2,1,32,3,3,3,24,Yes
36,Female,Bachelors,Chittagong,4,123331,7691.0,77.63,15,20,1,2,80,3,4,9,9,No
37,Female,Masters,Barisal,13,45615,8049.52,83.07,10,4,3,1,16,3,9,3,21,Yes
43,Male,Masters,Barisal,5,36164,1865.74,79.22,24,4,3,3,74,3,9,5,34,No
49,Female,High School,Chittagong,14,64316,11528.55,98.54,17,11,2,1,27,1,10,7,41,No
41,Male,Bachelors,Khulna,12,93560,11011.09,83.0,20,21,3,3,17,1,9,1,23,Yes
54,Male,Masters,Khulna,12,54559,2760.89,83.35,12,24,0,5,98,0,10,1,25,No
31,Male,Bachelors,Dhaka,4,87968,9698.19,96.0,21,18,4,2,51,1,6,10,30,Yes
53,Male,Bachelors,Chittagong,9,91800,7162.25,91.19,17,27,2,4,96,3,1,2,22,Yes
54,Male,Bachelors,Rajshahi,7,34047,4891.19,92.75,8,5,2,3,10,2,8,1,1,Yes
23,Female,Bachelors,Barisal,13,69985,10630.99,90.9,24,2,1,5,88,1,9,1,38,Yes
54,Male,Masters,Chittagong,2,97123,11958.67,98.65,14,15,2,1,24,3,8,10,32,No
54,Male,Bachelors,Khulna,1,31577,1770.77,80.18,24,11,4,5,37,0,1,4,23,No
34,Male,Bachelors,Chittagong,9,108171,16054.67,99.73,20,27,0,1,45,1,6,10,11,No
51,Male,Bachelors,Khulna,1,136100,23995.22,95.77,21,24,1,1,55,2,9,3,36,No
54,Male,Bachelors,Chittagong,6,28870,4562.86,89.72,12,17,4,1,86,3,9,1,8,No
34,Female,High School,Rajshahi,2,59094,10311.53,91.56,15,16,2,1,30,1,7,3,43,Yes
47,Female,Bachelors,Dhaka,4,80329,6432.46,91.22,9,15,3,2,58,3,7,1,42,Yes
43,Female,Bachelors,Rajshahi,6,34217,6273.11,76.46,20,23,3,1,48,2,4,3,43,Yes
23,Female,Bachelors,Khulna,5,140049,13770.88,80.45,12,3,4,2,47,2,7,4,2,No
59,Male,Bachelors,Barisal,11,108138,5624.34,99.04,20,20,0,4,18,0,10,8,43,No
47,Male,Bachelors,Barisal,6,91141,16087.18,88.36,8,15,3,2,29,2,5,3,22,No
36,Male,Bachelors,Sylhet,3,47343,9055.45,84.46,10,24,4,1,93,1,10,3,23,Yes
55,Male,Bachelors,Rajshahi,5,75822,11246.96,94.05,12,19,1,4,17,2,5,9,32,Yes
32,Other,Masters,Chittagong,2,38003,3219.44,88.11,13,28,2,5,23,1,1,9,29,No
24,Male,Bachelors,Dhaka,7,133793,11741.9,75.33,17,29,0,2,71,1,2,6,37,Yes
27,Male,High School,Chittagong,3,84538,10143.62,93.41,21,13,0,5,93,3,9,10,42,No
30,Female,High School,Chittagong,1,57089,10542.89,93.31,13,16,1,4,44,1,2,4,1,Yes
27,Female,PhD,Rajshahi,14,78595,5693.39,79.13,17,23,0,2,64,1,10,10,39,No
30,Female,Bachelors,Dhaka,8,108197,18815.03,98.92,13,12,4,1,54,0,2,5,21,No
52,Male,Masters,Sylhet,8,107318,10055.21,80.6,10,17,0,2,30,3,9,9,10,No
53,Male,High School,Chittagong,3,55029,9425.8,86.44,14,16,0,1,62,1,3,1,11,Yes
33,Male,Masters,Dhaka,13,104023,19560.56,77.87,9,9,0,3,63,0,2,7,18,No
29,Male,Masters,Sylhet,7,76324,8710.41,90.08,11,29,4,2,95,3,7,7,19,Yes
29,Male,Bachelors,Chittagong,9,76962,8062.35,84.39,15,6,2,2,52,2,9,10,8,No
49,Male,High School,Dhaka,8,138037,23512.28,83.83,13,19,3,5,15,1,6,1,42,Yes
41,Female,Bachelors,Rajshahi,3,64042,8288.47,95.67,14,23,0,5,64,2,7,1,17,Yes
28,Male,Bachelors,Barisal,13,112601,17190.5,75.24,15,13,1,4,53,3,3,9,40,No
32,Female,Bachelors,Barisal,2,101380,14540.36,94.95,7,21,1,1,77,3,3,7,46,No
41,Female,Bachelors,Chittagong,13,109859,8012.38,89.29,12,24,4,5,13,0,8,4,17,No
37,Male,High School,Chittagong,10,115933,20487.51,99.65,21,8,2,4,72,1,7,9,39,No
25,Female,Bachelors,Dhaka,7,70957,5631.59,89.74,11,12,0,1,67,1,5,5,35,No
27,Male,Bachelors,Barisal,7,107864,20477.15,76.38,16,9,4,1,63,0,6,3,26,No
43,Male,Bachelors,Chittagong,9,68739,6020.55,76.27,20,22,3,1,90,2,9,2,12,No
47,Female,High School,Sylhet,5,63733,10202.52,97.08,19,4,2,3,47,3,3,9,46,No
24,Male,PhD,Chittagong,4,70389,6524.94,96.03,17,13,2,1,69,0,3,4,7,No
35,Other,Bachelors,Barisal,8,54715,5343.89,83.65,22,2,4,4,61,3,6,7,47,No
32,Male,Masters,Khulna,14,64116,6187.21,90.45,22,3,1,1,38,2,8,1,42,Yes
39,Female,Bachelors,Barisal,4,81922,13286.42,87.24,9,5,2,1,49,2,5,9,22,No
33,Male,High School,Sylhet,4,81251,10848.82,99.18,18,24,1,4,80,2,1,9,12,Yes
44,Male,Bachelors,Dhaka,12,86794,15834.95,98.75,15,28,2,2,17,1,3,10,6,Yes
33,Male,Bachelors,Sylhet,14,42580,4092.19,99.6,7,26,2,1,44,3,8,6,49,Yes
34,Female,Masters,Khulna,12,140900,21670.26,96.66,21,18,2,4,91,3,4,6,39,Yes
46,Female,Bachelors,Khulna,2,25823,4207.66,97.74,16,21,3,5,25,0,9,6,1,No
40,Female,Bachelors,Chittagong,13,117008,8509.09,80.43,7,14,1,4,27,3,6,5,2,No
57,Male,PhD,Chittagong,1,32084,3532.08,95.78,6,25,3,3,68,1,10,1,41,Yes
29,Female,Bachelors,Barisal,4,102991,12608.43,92.72,8,2,1,5,98,0,4,4,38,No
50,Female,PhD,Rajshahi,7,35607,3680.09,99.07,22,15,3,2,43,2,4,10,22,No
53,Female,PhD,Sylhet,12,107455,10564.64,89.28,24,8,3,2,13,3,10,1,6,No
39,Male,High School,Barisal,9,137540,21038.53,77.13,18,16,3,4,78,1,5,5,3,No
27,Female,Bachelors,Rajshahi,9,109930,9056.03,89.93,12,3,4,4,87,1,7,4,7,No
39,Female,Bachelors,Barisal,12,139540,21825.26,92.16,6,24,3,1,74,3,7,8,31,Yes
40,Male,Bachelors,Khulna,10,101355,19283.46,80.51,23,20,2,1,70,1,10,1,18,No
43,Female,Bachelors,Chittagong,1,147225,19842.93,84.85,14,20,0,3,95,2,7,8,11,No
58,Female,PhD,Chittagong,5,36969,5239.07,89.96,9,28,3,1,55,3,5,8,9,No
53,Male,Masters,Barisal,7,88059,5313.47,84.35,15,23,0,4,30,3,9,1,13,No
24,Male,Bachelors,Chittagong,13,42333,7606.04,84.37,13,5,0,4,86,3,2,9,26,No
49,Male,High School,Dhaka,7,102236,9489.26,78.33,20,4,2,1,47,0,8,9,43,Yes
31,Male,Bachelors,Barisal,10,122328,17402.1,98.52,9,23,0,3,82,2,10,6,20,Yes
56,Female,High School,Khulna,6,123847,24381.37,93.76,19,12,0,4,95,1,8,1,19,Yes
50,Male,Masters,Barisal,11,61668,8591.92,75.03,18,19,0,3,90,3,3,7,3,No
36,Female,Bachelors,Barisal,10,36945,5863.41,94.14,13,15,1,4,69,3,5,7,18,No
54,Female,Bachelors,Chittagong,4,127528,14895.01,93.49,24,25,3,3,96,1,8,9,28,No
28,Male,High School,Khulna,3,71526,4223.96,75.24,9,13,3,3,45,2,10,1,6,No
33,Female,Masters,Barisal,12,72717,12335.7,84.24,19,5,0,3,15,1,9,8,32,No
51,Other,High School,Chittagong,13,84426,4664.52,90.17,13,12,2,1,48,1,7,8,7,No
42,Female,Masters,Sylhet,9,126170,19568.8,86.32,8,19,1,2,38,3,4,7,10,No
52,Female,Bachelors,Khulna,12,109166,5833.64,94.45,8,2,2,3,36,0,4,6,32,Yes
45,Other,Masters,Rajshahi,13,141524,25381.73,85.64,24,7,2,3,78,0,3,1,24,Yes
41,Female,Bachelors,Dhaka,10,131572,9689.67,78.85,11,28,0,4,18,0,8,10,32,Yes
58,Male,High School,Rajshahi,4,115480,14682.21,99.41,19,23,4,2,33,0,6,8,35,Yes
25,Female,Masters,Khulna,8,113896,15896.76,81.05,21,28,0,4,72,0,10,5,25,No
49,Female,High School,Barisal,13,103349,12260.48,92.94,22,29,4,4,28,3,6,4,35,No
41,Female,Bachelors,Chittagong,1,140036,14159.67,78.58,11,5,1,3,39,0,10,5,10,No
45,Male,High School,Khulna,7,29601,3557.22,83.23,23,20,4,5,67,1,10,5,29,No
53,Female,Masters,Dhaka,12,37930,3668.3,86.05,14,29,0,2,49,3,9,10,32,Yes
57,Male,Masters,Khulna,6,29333,3394.37,79.81,17,11,0,4,77,1,3,3,9,Yes
55,Female,Bachelors,Chittagong,13,95935,9961.6,86.25,6,18,2,5,41,0,4,4,28,No
57,Male,Bachelors,Rajshahi,12,145384,19616.77,78.93,24,18,0,5,74,2,3,4,24,Yes
23,Male,Masters,Sylhet,1,42839,3670.81,88.98,15,7,0,4,43,0,3,8,31,No
36,Male,High School,Rajshahi,4,76337,15137.51,91.59,9,10,3,3,94,3,1,5,3,No
55,Male,Masters,Chittagong,12,65204,8159.01,76.56,10,23,3,1,40,1,10,6,38,No
57,Female,High School,Chittagong,14,45195,3576.02,96.78,7,20,2,4,68,2,6,10,33,No
27,Female,PhD,Dhaka,5,52848,6424.2,79.63,5,14,4,3,87,2,9,2,21,No
33,Female,Masters,Khulna,11,114229,20556.91,80.63,7,20,4,2,35,2,5,9,12,No
24,Male,Masters,Khulna,8,138251,7364.77,91.53,7,20,3,3,31,1,10,8,35,No
39,Male,Bachelors,Rajshahi,4,137265,20855.1,86.72,8,11,1,5,43,3,2,8,5,No
42,Female,Bachelors,Sylhet,3,65854,8705.58,87.48,11,2,3,2,22,2,10,10,16,No
36,Female,Bachelors,Sylhet,2,126986,9579.02,78.2,19,13,1,2,64,1,4,5,25,Yes
54,Male,High School,Dhaka,4,75998,13118.89,95.14,15,13,4,1,17,1,6,5,23,Yes
56,Male,Bachelors,Chittagong,11,92390,9731.69,90.43,22,9,3,1,71,0,7,3,8,Yes
47,Male,Bachelors,Dhaka,10,56558,5320.43,78.38,16,17,0,4,31,1,7,2,1,No
29,Female,Masters,Khulna,14,27985,4875.51,84.35,8,15,1,3,65,3,4,9,19,No
57,Female,Bachelors,Barisal,13,86794,12652.72,95.26,15,24,1,4,93,3,10,6,26,Yes
51,Male,High School,Barisal,4,68585,12670.31,89.21,10,22,1,1,30,2,10,8,5,No
44,Male,Bachelors,Barisal,13,109814,15866.21,77.72,23,29,4,5,58,1,5,4,49,Yes
35,Female,Bachelors,Chittagong,10,65264,10515.51,84.32,22,26,2,1,15,1,4,5,26,No
35,Male,Bachelors,Dhaka,5,58326,10234.28,81.07,19,23,0,3,44,0,10,10,23,No
23,Male,Bachelors,Rajshahi,13,109816,6392.49,87.94,7,28,3,5,36,0,6,5,14,No
58,Female,Masters,Khulna,7,84261,14021.65,96.08,21,21,1,4,93,1,7,10,47,Yes
26,Male,Bachelors,Barisal,9,59022,8384.43,85.91,5,22,4,4,49,1,2,4,32,No
59,Male,Bachelors,Sylhet,2,40667,2457.35,85.83,6,22,1,1,23,1,10,2,41,Yes
35,Female,Bachelors,Dhaka,5,43065,5438.54,97.63,23,29,3,1,83,0,3,6,9,Yes
46,Female,Masters,Khulna,11,139382,8693.08,89.4,13,16,0,4,61,0,8,4,20,No
41,Female,Bachelors,Khulna,10,112191,17994.55,89.15,12,25,1,4,88,3,7,4,5,Yes
23,Female,Masters,Sylhet,9,35006,4619.93,81.55,16,10,4,2,49,2,1,10,29,No
27,Female,High School,Sylhet,12,96819,18689.56,90.19,19,29,4,3,52,2,4,3,22,Yes
38,Female,Masters,Sylhet,14,132158,10238.32,89.4,11,20,2,2,67,2,5,8,35,No
46,Male,Bachelors,Barisal,13,70076,9874.06,84.92,20,28,4,2,12,2,3,6,45,No
49,Female,Bachelors,Barisal,3,93861,7671.95,99.77,11,27,2,4,24,0,4,9,48,Yes
23,Other,Bachelors,Dhaka,1,121319,17240.61,97.05,24,12,0,3,54,0,10,5,2,No
56,Male,Bachelors,Sylhet,2,75393,11942.06,93.74,16,29,3,4,20,1,10,6,25,Yes
58,Male,High School,Rajshahi,14,28143,4456.32,88.43,21,5,2,2,48,3,10,9,33,Yes
26,Male,Masters,Khulna,6,126341,21763.64,86.55,15,20,1,2,28,3,7,4,29,No
22,Male,Bachelors,Sylhet,5,82505,14688.57,79.62,8,17,1,4,88,2,8,10,17,No
33,Male,Masters,Khulna,1,37417,2304.54,82.64,23,10,3,1,29,1,9,7,16,Yes
57,Female,Masters,Chittagong,1,56300,5713.89,94.35,6,6,4,1,95,1,2,10,44,No
44,Other,Bachelors,Chittagong,11,117062,17918.49,86.34,6,21,1,4,80,0,4,10,41,No
52,Male,Masters,Sylhet,4,53896,6725.57,97.06,21,20,2,5,65,1,1,6,20,No
32,Male,Bachelors,Khulna,12,141469,11119.66,78.7,13,6,3,5,87,3,3,6,23,No
31,Male,High School,Chittagong,4,127979,17009.23,87.71,5,12,1,1,13,3,8,6,3,No
24,Female,PhD,Sylhet,6,75629,8403.54,91.17,14,21,4,3,18,1,7,4,48,No
35,Male,Bachelors,Khulna,6,52606,5708.05,87.92,19,19,4,2,34,0,8,10,47,No
37,Male,Bachelors,Sylhet,10,64916,11130.7,97.23,19,2,1,3,56,3,6,6,24,No
31,Male,Bachelors,Barisal,14,86330,9594.69,99.74,6,13,3,1,58,0,5,7,23,No
50,Male,Bachelors,Khulna,6,32551,1756.72,77.9,18,22,0,4,36,0,10,2,45,No
31,Male,PhD,Chittagong,1,139794,8207.24,78.25,8,20,1,5,37,3,9,9,26,No
33,Female,High School,Sylhet,10,125972,22478.02,78.26,22,11,4,1,97,0,5,7,30,No
51,Female,Bachelors,Chittagong,9,144623,28069.9,92.03,13,15,0,3,71,2,9,3,46,No
22,Female,Bachelors,Sylhet,11,81422,12478.85,84.32,6,13,3,3,25,2,4,10,34,No
26,Male,Bachelors,Dhaka,7,140852,14740.9,93.33,6,26,4,1,96,2,5,10,19,No
41,Female,Bachelors,Chittagong,7,138216,26370.24,85.14,22,3,3,2,55,1,1,7,15,No
29,Female,High School,Chittagong,11,140845,21045.13,90.69,21,14,1,3,84,3,6,10,30,No
33,Male,High School,Rajshahi,7,92782,16389.94,94.25,13,8,3,2,55,2,3,10,6,Yes
22,Female,Bachelors,Barisal,2,90391,14903.47,88.71,12,28,4,2,49,0,10,5,17,No
41,Male,Masters,Chittagong,2,129957,13888.62,88.49,6,9,1,4,92,2,2,9,7,Yes
49,Female,High School,Khulna,6,148546,18093.69,77.21,6,15,4,1,43,0,6,6,26,No
58,Male,Masters,Sylhet,7,88411,6888.97,85.27,9,23,4,1,96,3,1,7,13,No
58,Other,Masters,Dhaka,3,134437,12610.47,88.64,16,18,0,2,19,2,9,4,17,No
33,Male,Masters,Khulna,13,98185,16369.29,86.55,20,8,2,4,10,3,5,2,0,Yes
58,Female,Masters,Khulna,4,140199,25810.18,97.52,18,11,3,3,75,2,7,4,30,No
49,Female,Bachelors,Khulna,14,131745,20903.86,97.66,24,29,3,3,95,0,10,9,19,No
36,Female,Bachelors,Khulna,12,25888,3100.76,95.55,6,29,0,1,26,0,9,3,5,Yes
27,Male,Bachelors,Dhaka,3,132519,8345.57,84.38,12,27,3,2,56,1,9,7,44,Yes
41,Male,Bachelors,Rajshahi,7,82135,4808.36,92.93,8,5,0,4,33,1,7,4,0,Yes
35,Female,Masters,Barisal,7,54424,5777.04,84.88,24,15,3,4,59,1,4,3,18,No
23,Male,Bachelors,Chittagong,4,66559,7958.68,80.81,13,15,3,3,94,2,4,5,38,Yes
30,Male,Masters,Khulna,13,142710,20174.64,83.57,24,27,4,3,38,3,7,2,26,No
58,Female,High School,Chittagong,7,142218,7249.34,76.77,23,26,0,5,87,2,8,10,15,No
41,Male,Masters,Chittagong,5,36075,7159.39,83.29,6,7,3,5,81,0,7,4,13,No
47,Male,Bachelors,Khulna,1,47699,4988.88,86.52,20,21,2,2,95,3,10,7,33,Yes
50,Male,Bachelors,Rajshahi,10,72972,12931.67,98.89,15,18,0,5,96,0,4,2,6,No
22,Male,Bachelors,Chittagong,4,141752,18462.49,82.84,12,28,0,4,22,1,4,10,19,No
56,Female,Masters,Sylhet,7,34950,2431.33,97.56,16,12,0,5,73,0,8,6,30,No
27,Female,Bachelors,Chittagong,13,30413,5159.1,80.72,7,12,4,1,37,2,9,5,21,No
58,Female,Masters,Barisal,2,64305,10062.06,79.77,17,4,0,1,14,0,7,3,19,No
26,Other,Masters,Khulna,2,28569,3688.7,87.97,6,29,4,3,83,0,3,5,14,No
54,Male,Masters,Dhaka,1,91778,11672.6,91.81,17,11,2,3,18,0,10,10,24,Yes
35,Male,High School,Chittagong,2,127633,8056.44,76.11,12,21,1,2,23,3,1,7,45,No
33,Male,Masters,Rajshahi,10,55085,8173.37,80.53,19,6,4,1,19,0,5,3,0,Yes
41,Male,Masters,Sylhet,14,101023,18859.66,86.39,13,21,3,2,42,0,6,8,16,No
45,Female,High School,Sylhet,8,108845,6964.64,83.28,15,10,0,2,84,1,9,7,15,No
55,Male,High School,Dhaka,11,121307,10860.22,92.82,7,27,1,5,49,1,5,4,36,No
46,Male,High School,Barisal,8,117174,21717.76,87.78,11,15,4,3,15,2,1,5,20,No
50,Male,High School,Dhaka,8,61163,5666.85,79.01,18,1,3,2,26,1,4,10,26,Yes
52,Female,Bachelors,Barisal,1,74592,11046.44,97.36,19,17,1,2,45,0,2,4,34,No
44,Female,PhD,Chittagong,1,112151,14604.61,82.32,13,3,2,3,79,1,4,2,23,No
59,Male,Bachelors,Khulna,12,82333,11481.27,93.28,24,25,4,3,70,3,7,9,1,No
41,Other,Bachelors,Rajshahi,10,142431,16004.73,94.5,15,11,4,1,83,2,9,1,45,No
44,Male,PhD,Sylhet,4,33039,3138.66,99.08,11,18,2,3,58,1,3,8,24,Yes
37,Male,Bachelors,Dhaka,6,33198,1901.58,87.46,16,10,4,5,78,2,3,4,18,No
29,Female,Masters,Rajshahi,8,59354,9594.11,90.4,23,21,0,1,92,2,4,9,44,No
42,Male,Bachelors,Barisal,13,140513,22751.02,83.37,22,9,4,2,80,2,7,3,12,No
22,Female,Bachelors,Khulna,2,28824,4341.15,91.95,17,7,0,5,33,3,6,7,28,No
29,Other,Bachelors,Sylhet,13,75420,11052.43,86.58,15,11,4,5,60,0,5,3,31,Yes
50,Female,Bachelors,Sylhet,3,114535,9913.87,85.94,5,8,3,1,51,3,4,10,5,No
53,Female,High School,Barisal,6,28436,1517.11,96.39,10,2,3,2,28,2,8,7,8,No
59,Male,Masters,Khulna,10,118550,20308.48,76.25,6,5,1,1,71,1,4,2,0,No
26,Female,Bachelors,Sylhet,4,65857,8144.59,97.05,17,9,3,4,84,1,3,3,23,No
43,Male,Masters,Khulna,12,41057,3942.53,96.3,17,1,2,4,76,3,7,8,9,No
55,Female,Bachelors,Sylhet,2,26310,1717.77,87.66,23,17,1,1,39,1,2,7,34,Yes
22,Female,High School,Chittagong,7,100355,5961.91,87.26,13,10,3,2,47,2,4,3,5,No
47,Other,Bachelors,Barisal,4,138769,14200.23,84.05,23,8,0,2,15,2,8,8,47,Yes
31,Female,High School,Khulna,8,148916,25421.53,99.85,5,18,4,3,31,0,4,9,19,No
51,Male,Masters,Rajshahi,8,103993,19530.78,77.78,12,25,3,5,20,2,10,2,37,Yes
39,Other,PhD,Chittagong,7,91013,16793.05,89.76,18,10,0,1,81,1,7,2,11,No
38,Female,Masters,Rajshahi,10,85022,15984.15,92.04,20,9,1,5,38,0,2,7,2,No
47,Female,High School,Barisal,9,33906,6311.9,98.36,8,4,4,5,17,1,5,8,17,No
29,Female,Bachelors,Sylhet,4,34868,4500.89,94.51,22,2,3,4,96,3,4,5,20,No
33,Male,Bachelors,Rajshahi,7,43546,3610.5,91.1,18,19,1,4,89,0,9,2,34,Yes
48,Male,Masters,Chittagong,10,123812,21011.76,77.92,13,10,3,1,44,2,7,10,36,No
29,Female,High School,Khulna,10,97855,8029.68,84.34,19,17,1,1,81,0,9,5,18,No
46,Female,Bachelors,Dhaka,12,58149,5238.13,78.47,7,3,3,2,81,2,10,3,24,Yes
25,Male,Bachelors,Rajshahi,1,149060,12668.33,97.03,8,21,0,1,54,2,7,9,17,No
