Age,Gender,Educational Qualification,Location,Tenure,Monthly Salary,Incentive Earnings,Attendance %,Leave Utilization,Distance from Workplace,Number of Transfers,Performance Rating,Training Hours,Promotion History,Manager Effectiveness Score,Employee Engagement Score,Overtime Hours,Previous Attrition Label
34,Male,High School,Dhaka,3,73526,5623.01,77.61,12,28,3,3,30,3,8,8,0,No
38,Male,Bachelors,Chittagong,14,125781,17715.35,76.79,24,24,3,4,19,3,8,3,34,No
25,Male,Bachelors,Khulna,14,65111,9776.11,75.86,8,4,3,4,49,3,5,7,32,No
45,Male,PhD,Rajshahi,8,35707,5108.72,85.94,23,25,0,5,65,1,1,5,15,No
30,Male,Bachelors,Chittagong,5,72799,7608.26,97.11,7,21,4,2,97,1,3,5,8,No
58,Female,High School,Chittagong,11,23365,3626.89,76.12,18,2,4,2,94,1,9,2,47,Yes
43,Female,Bachelors,Barisal,10,75277,9196.55,94.5,13,14,3,4,44,3,4,2,48,Yes
51,Male,High School,Barisal,7,18177,2364.14,79.35,19,3,0,1,34,2,4,2,20,Yes
31,Female,Bachelors,Barisal,7,139047,16375.57,92.01,24,19,2,5,94,1,3,5,34,No
39,Female,High School,Dhaka,8,88968,13921.45,83.09,24,17,3,1,11,0,4,2,4,No
51,Male,Bachelors,Dhaka,11,46554,8583.91,75.33,23,10,0,2,45,0,5,6,29,No
24,Female,Bachelors,Barisal,1,66627,6925.51,83.69,8,25,0,2,82,3,10,5,27,No
34,Female,High School,Rajshahi,9,132904,16071.62,77.32,18,1,2,1,35,1,4,2,3,No
51,Male,PhD,Chittagong,1,52105,3112.4,77.17,16,2,4,3,12,2,6,7,43,Yes
28,Female,Bachelors,Chittagong,8,35471,3236.81,78.11,20,22,4,5,16,3,3,8,45,Yes
27,Female,High School,Rajshahi,4,82133,8845.37,95.75,21,1,3,4,81,3,2,3,27,Yes
33,Male,PhD,Khulna,2,64659,8648.6,79.32,24,16,0,5,16,1,9,2,29,No
32,Other,Bachelors,Sylhet,8,145166,13219.49,92.15,24,20,4,1,11,2,4,2,5,No
38,Male,Bachelors,Rajshahi,2,27115,3301.66,88.65,20,8,3,5,89,0,9,9,3,No
35,Male,Bachelors,Sylhet,12,108694,12482.97,89.47,24,26,3,5,83,1,10,2,14,No
24,Female,Bachelors,Rajshahi,12,40103,5206.73,89.92,14,3,4,5,66,2,10,6,13,No
47,Male,Masters,Chittagong,12,129377,11738.46,81.07,18,20,3,4,67,3,4,5,21,No
36,Male,Masters,Sylhet,6,22543,3975.99,85.14,15,29,2,1,60,3,4,5,8,Yes
35,Male,Bachelors,Rajshahi,6,108791,17440.94,98.86,17,16,0,3,98,1,10,2,14,No
55,Female,Bachelors,Khulna,1,114575,6609.57,93.75,20,3,3,2,37,3,3,10,5,No
53,Male,Bachelors,Rajshahi,10,17682,1155.52,92.93,22,19,1,5,70,0,4,6,45,Yes
31,Female,Bachelors,Dhaka,6,75473,5405.04,92.42,10,22,3,4,91,2,5,8,26,No
56,Male,Bachelors,Barisal,13,138385,10843.82,97.53,8,26,1,3,87,0,3,4,37,No
26,Female,Bachelors,Dhaka,4,77474,7809.19,78.02,19,18,2,1,13,1,9,4,2,No
54,Female,Bachelors,Barisal,14,95688,18254.97,75.92,20,25,2,5,61,2,10,4,37,No
36,Female,High School,Khulna,4,144367,12613.32,79.95,16,20,2,3,67,0,8,7,3,No
28,Female,Bachelors,Rajshahi,12,23155,4163.3,91.55,9,2,4,5,34,1,6,4,10,No
28,Female,Bachelors,Barisal,7,137148,24107.38,94.02,17,16,2,1,52,3,5,9,13,No
27,Male,High School,Rajshahi,4,26404,1656.72,80.63,22,2,2,2,13,2,5,4,46,Yes
27,Male,Bachelors,Sylhet,2,54308,9011.21,98.82,9,21,4,4,82,2,7,7,19,No
32,Male,Bachelors,Rajshahi,9,141088,7962.33,91.44,12,17,3,4,72,1,10,3,28,No
26,Female,Bachelors,Sylhet,13,61093,10116.39,81.69,19,1,1,2,59,2,2,9,5,Yes
28,Male,Bachelors,Khulna,10,52307,4424.21,90.53,10,2,2,5,83,1,4,1,15,No
23,Female,Bachelors,Chittagong,5,78472,4972.9,85.73,24,5,4,2,72,3,10,9,42,Yes
49,Other,Bachelors,Dhaka,12,116558,18965.78,76.66,9,16,3,2,72,0,3,4,24,No
25,Male,Bachelors,Chittagong,9,117574,18426.1,97.73,15,27,3,3,98,2,7,7,24,No
52,Male,High School,Chittagong,5,84292,16111.28,84.45,16,26,4,3,50,1,5,3,9,No
40,Male,Bachelors,Khulna,13,99045,10087.64,92.14,9,8,0,4,72,3,5,4,27,No
55,Male,Bachelors,Khulna,5,144892,15417.09,88.04,9,1,0,4,39,3,6,2,18,No
44,Male,Bachelors,Khulna,12,130796,24600.32,77.22,22,5,0,3,92,3,2,6,5,Yes
43,Male,Bachelors,Barisal,12,99490,7578.0,97.69,8,15,2,2,55,3,1,6,10,Yes
22,Female,Masters,Barisal,9,83662,12331.15,90.58,16,3,3,3,45,0,10,10,43,Yes
26,Male,High School,Khulna,14,147667,27582.51,83.78,10,18,1,1,23,2,1,5,39,Yes
50,Female,Masters,Sylhet,1,41888,6631.69,93.9,13,7,4,4,94,0,6,9,13,No
50,Male,Bachelors,Khulna,11,133839,13158.69,92.05,22,10,1,4,73,0,1,3,28,Yes
22,Female,Bachelors,Khulna,2,109047,5830.76,93.96,19,8,0,4,51,0,1,2,28,No
41,Male,Bachelors,Barisal,1,80171,7252.98,83.74,7,29,2,2,25,2,1,3,0,Yes
28,Female,High School,Dhaka,3,80709,7363.26,91.98,23,17,3,4,12,3,1,4,25,No
48,Female,Bachelors,Rajshahi,3,92101,13835.56,75.18,20,18,3,5,55,0,8,6,32,No
51,Male,Bachelors,Chittagong,14,19076,3774.29,86.59,14,9,2,1,56,0,1,5,5,Yes
42,Male,Bachelors,Khulna,8,133035,25310.82,75.5,24,1,3,3,18,2,8,7,22,No
59,Male,Bachelors,Dhaka,3,104720,5602.62,84.88,10,6,1,5,23,1,9,10,36,No
48,Male,Bachelors,Rajshahi,11,20965,3810.44,94.83,21,15,0,4,97,2,9,5,34,No
56,Male,Bachelors,Sylhet,10,47304,6593.85,77.5,9,7,0,5,43,3,8,4,8,No
37,Female,Masters,Dhaka,10,128740,17922.26,83.51,14,3,3,2,79,1,6,9,9,No
50,Male,Bachelors,Rajshahi,2,41797,2237.57,82.2,14,13,2,3,94,3,6,10,32,No
49,Female,Masters,Sylhet,13,31514,4482.13,93.3,14,1,1,1,17,0,8,7,48,Yes
55,Male,PhD,Sylhet,9,33609,6134.79,88.11,23,14,4,2,19,0,1,9,38,Yes
57,Male,Bachelors,Barisal,8,72920,3662.69,92.66,23,26,4,2,40,0,2,7,41,Yes
25,Female,Bachelors,Barisal,14,131776,24946.92,76.2,5,4,0,2,16,0,6,6,8,No
50,Female,Masters,Chittagong,5,95165,8027.05,80.5,23,8,4,3,52,3,3,7,49,Yes
59,Male,Masters,Rajshahi,13,23295,3735.73,93.9,6,8,3,3,86,0,6,7,23,No
44,Male,PhD,Sylhet,2,146118,8479.1,80.94,9,7,0,1,68,3,5,5,19,No
30,Female,High School,Rajshahi,8,53192,4869.29,79.3,22,12,2,2,29,1,5,4,12,No
24,Female,Masters,Barisal,6,56476,9465.1,81.94,24,26,0,2,28,0,4,10,20,Yes
39,Male,Bachelors,Sylhet,12,39803,2151.99,93.93,9,14,2,4,51,1,2,10,33,No
54,Male,Masters,Khulna,14,19355,3218.93,84.64,12,19,0,3,69,2,7,9,49,Yes
56,Male,High School,Barisal,12,117018,5901.58,91.35,17,10,3,3,10,0,5,1,34,No
47,Male,High School,Dhaka,12,19031,3096.84,98.39,8,23,4,5,46,0,5,6,20,No
45,Male,Bachelors,Khulna,5,41446,2433.79,81.01,16,11,4,4,96,3,1,6,43,Yes
38,Female,Masters,Chittagong,5,138253,9802.75,99.25,21,27,0,4,76,2,1,4,41,Yes
34,Male,Bachelors,Sylhet,2,37294,3313.5,75.84,22,7,4,3,72,0,5,6,13,No
26,Male,PhD,Barisal,2,117697,9138.72,80.74,13,4,2,1,62,2,10,8,37,No
56,Female,Masters,Khulna,2,42739,6178.69,94.68,9,8,1,3,39,0,7,1,43,Yes
36,Male,Masters,Rajshahi,11,27527,1674.27,92.25,21,1,1,1,71,3,7,4,3,No
53,Female,Bachelors,Sylhet,1,106034,10066.5,88.21,11,23,0,2,95,0,3,10,40,No
36,Female,High School,Rajshahi,14,15424,2236.48,83.88,10,15,1,5,52,0,3,8,48,Yes
43,Other,Bachelors,Rajshahi,3,26814,2931.05,82.05,23,8,0,1,46,0,7,1,28,No
27,Female,Masters,Khulna,5,81934,5646.3,94.98,7,13,1,1,76,2,5,8,37,No
31,Female,High School,Dhaka,9,100220,14450.61,79.66,20,12,0,1,32,2,1,1,25,Yes
57,Male,High School,Barisal,8,50651,2997.6,94.72,20,20,3,3,53,0,10,8,35,No
56,Female,Bachelors,Sylhet,7,117687,19449.44,75.03,11,8,2,4,59,3,6,9,35,No
28,Female,Bachelors,Barisal,2,96352,7703.32,87.89,14,5,1,1,62,2,5,1,23,No
48,Female,Masters,Chittagong,9,87276,11078.52,97.07,20,3,2,2,96,3,4,6,49,Yes
44,Female,Bachelors,Barisal,8,25689,4093.96,89.19,15,25,3,1,28,3,1,4,31,Yes
26,Female,High School,Khulna,1,31257,5696.29,86.55,24,14,0,5,23,0,4,8,25,No
51,Male,Bachelors,Rajshahi,13,138181,21966.85,82.94,12,20,2,4,24,1,5,7,22,No
52,Male,Bachelors,Sylhet,14,99987,8747.48,87.74,11,9,4,4,19,3,3,9,25,No
59,Male,Masters,Sylhet,9,89017,5342.89,86.92,13,20,0,4,65,1,3,3,13,No
24,Male,Masters,Barisal,6,140039,13137.29,85.57,5,14,4,5,48,2,7,3,27,No
37,Male,Masters,Chittagong,13,53690,5048.2,99.15,9,4,0,2,91,0,6,10,23,No
50,Female,PhD,Rajshahi,6,71802,5339.94,89.14,8,21,2,5,58,0,5,4,22,No
53,Female,High School,Rajshahi,2,16756,3125.71,87.57,20,27,0,1,44,1,7,8,22,Yes
24,Male,Masters,Rajshahi,6,33599,3252.55,91.32,18,21,3,1,70,0,6,7,31,No
54,Male,Bachelors,Rajshahi,8,146288,23034.3,99.27,19,7,3,1,51,2,3,9,12,No
24,Male,Bachelors,Khulna,2,39893,3528.47,97.89,18,1,3,3,89,1,6,1,7,No
47,Female,High School,Chittagong,9,125044,15441.24,83.28,23,23,1,5,36,3,9,4,26,No
28,Female,Bachelors,Dhaka,5,117386,8677.86,77.84,6,25,3,2,17,1,1,4,6,Yes
43,Male,Bachelors,Rajshahi,5,112262,11733.09,77.61,13,4,0,4,63,2,9,6,48,Yes
25,Female,Masters,Sylhet,13,129857,18297.67,75.71,22,1,0,4,92,1,5,3,38,No
30,Female,Bachelors,Khulna,13,31834,3638.03,84.24,6,19,2,1,25,2,9,10,47,Yes
39,Male,Bachelors,Barisal,4,83940,7188.46,79.36,23,25,0,1,31,0,3,4,0,No
52,Female,Bachelors,Barisal,1,73052,8499.03,88.02,24,13,0,4,53,1,6,7,48,Yes
59,Male,High School,Chittagong,4,75595,11825.9,97.4,23,7,1,2,79,2,8,1,23,No
31,Male,PhD,Chittagong,13,43315,7397.88,77.74,18,8,3,1,14,1,1,2,13,Yes
44,Male,Masters,Khulna,7,105881,19240.08,79.43,8,2,4,5,40,3,9,9,44,Yes
51,Male,Masters,Sylhet,9,60281,9340.97,95.48,23,20,3,4,34,2,9,1,20,No
56,Male,Bachelors,Chittagong,9,108413,10823.14,94.16,6,28,1,1,74,0,2,2,22,Yes
47,Male,High School,Khulna,1,24506,1329.38,88.49,24,3,3,5,20,0,9,7,17,No
24,Male,Bachelors,Dhaka,1,33731,4217.46,89.92,23,28,1,5,59,0,6,8,9,No
55,Female,Masters,Chittagong,6,32312,5799.18,75.27,17,25,3,4,77,0,7,6,2,No
27,Other,High School,Sylhet,9,24134,2756.9,99.82,18,21,0,1,46,3,1,4,11,Yes
44,Female,Bachelors,Khulna,14,33314,6103.03,76.8,12,24,1,1,33,1,6,10,32,No
28,Male,Bachelors,Khulna,1,102700,17307.29,92.6,10,26,4,3,57,3,2,7,44,Yes
34,Other,Bachelors,Dhaka,6,102651,8878.37,98.8,7,6,1,3,36,1,9,9,6,No
36,Male,Bachelors,Khulna,7,143610,7256.64,85.01,6,6,2,1,91,0,8,7,28,No
27,Female,Bachelors,Rajshahi,11,96047,11849.76,90.2,18,5,2,5,25,0,7,10,29,No
26,Male,Masters,Rajshahi,11,148378,27893.95,81.08,16,20,3,5,85,2,9,3,30,No
24,Male,Masters,Chittagong,8,64251,3560.01,85.03,22,29,0,5,15,0,7,7,46,Yes
22,Female,Bachelors,Rajshahi,12,19524,3130.52,91.25,24,8,2,3,78,3,9,1,49,Yes
29,Female,Masters,Chittagong,3,72759,8674.2,98.3,15,27,1,3,72,2,5,10,26,No
38,Male,High School,Chittagong,11,97262,14853.55,82.87,15,3,2,2,17,2,1,7,11,Yes
30,Female,Bachelors,Rajshahi,8,43968,8423.12,99.1,12,2,1,4,18,1,10,8,3,No
45,Female,Masters,Sylhet,5,121338,19402.91,84.42,9,12,1,1,11,1,1,5,15,Yes
41,Male,Masters,Sylhet,13,109494,14067.98,96.7,18,16,2,4,68,1,9,7,41,Yes
48,Male,Bachelors,Khulna,12,89486,6813.8,83.22,22,13,0,4,43,0,6,6,43,Yes
40,Female,Masters,Sylhet,14,47246,8838.41,84.63,13,21,0,1,50,3,2,8,22,Yes
49,Other,High School,Rajshahi,4,67014,3716.81,81.38,10,28,1,1,67,3,9,7,16,Yes
52,Male,High School,Dhaka,7,55402,6901.32,79.28,7,27,0,3,59,2,3,6,41,Yes
39,Female,Bachelors,Sylhet,7,55431,4956.73,78.23,18,5,1,2,71,0,3,7,43,Yes
44,Male,Bachelors,Rajshahi,5,58097,6785.8,79.81,21,9,0,3,47,0,5,4,31,No
47,Male,High School,Barisal,3,136878,18467.81,76.65,21,22,2,3,23,3,2,8,39,No
27,Female,Bachelors,Khulna,5,129782,6792.48,87.31,9,29,0,1,91,2,1,5,46,Yes
34,Male,Masters,Khulna,9,35548,6069.21,75.2,6,16,3,1,76,2,9,9,27,No
56,Female,PhD,Rajshahi,1,123837,23674.59,94.86,13,25,1,3,14,3,2,5,45,Yes
43,Male,High School,Barisal,6,80507,13061.78,80.61,21,25,0,5,44,2,7,7,19,No
35,Male,High School,Dhaka,2,76772,9952.6,81.53,13,15,0,4,19,0,9,1,27,No
32,Female,Masters,Barisal,13,131706,25581.44,82.27,20,19,0,4,22,2,1,2,19,No
27,Female,PhD,Dhaka,8,108403,17294.29,87.16,10,27,4,1,11,3,4,10,46,Yes
49,Female,Bachelors,Rajshahi,11,116686,15118.94,91.91,17,15,0,3,55,3,1,1,25,No
58,Male,Bachelors,Barisal,3,98762,11139.65,97.67,8,7,3,5,37,1,10,1,19,No
52,Male,Bachelors,Khulna,9,64418,10857.58,99.47,16,8,2,1,26,2,8,10,35,No
50,Male,Bachelors,Barisal,5,39476,4195.01,85.15,21,29,3,3,72,2,10,8,25,No
54,Female,Bachelors,Barisal,1,92529,9829.34,90.75,15,23,4,4,37,3,6,9,44,Yes
39,Male,Bachelors,Dhaka,10,64238,4436.78,77.99,14,16,4,4,69,3,4,1,17,No
26,Female,Bachelors,Rajshahi,12,63050,6378.5,94.87,23,24,4,4,98,3,2,1,9,No
28,Male,Bachelors,Chittagong,9,130501,18144.64,86.19,21,16,2,3,86,0,4,4,39,No
34,Other,Masters,Sylhet,2,95167,14275.51,96.0,24,5,3,1,67,3,4,6,27,No
22,Male,Bachelors,Rajshahi,9,70796,4905.63,99.97,16,20,1,5,94,2,3,5,0,No
24,Female,Bachelors,Chittagong,4,97769,15584.99,92.37,23,1,1,2,74,1,3,5,4,No
33,Other,Bachelors,Chittagong,7,56657,10743.75,94.27,12,16,2,5,85,3,3,4,13,No
53,Male,Bachelors,Rajshahi,4,112167,15509.78,83.46,7,25,0,4,22,2,8,8,13,No
57,Male,Masters,Chittagong,5,102143,13042.38,76.99,20,12,2,1,28,3,8,5,47,Yes
57,Male,Bachelors,Khulna,14,70074,10874.87,86.69,15,23,1,2,55,0,7,2,37,No
52,Male,Masters,Khulna,13,66069,8242.41,94.36,6,11,4,5,92,1,4,10,10,No
50,Male,Masters,Dhaka,3,108149,8349.32,97.49,10,17,4,2,93,1,2,6,38,Yes
44,Female,PhD,Sylhet,10,65367,11745.86,87.61,13,5,0,5,48,2,10,10,43,Yes
59,Male,Masters,Khulna,14,120704,19950.57,98.31,14,17,1,2,58,1,8,1,13,No
58,Other,Masters,Sylhet,9,121935,22795.04,88.8,6,6,2,2,18,1,9,6,26,No
59,Other,Masters,Sylhet,12,95275,6342.2,88.71,6,1,4,4,32,1,6,3,3,No
23,Male,Masters,Rajshahi,7,66167,7895.06,96.92,8,13,2,1,82,2,3,4,26,No
43,Male,Bachelors,Sylhet,13,108811,19747.09,94.85,21,29,0,4,18,2,3,5,4,No
27,Other,High School,Khulna,8,135907,14214.36,95.66,6,13,4,5,66,0,7,5,18,No
37,Male,PhD,Sylhet,11,134372,14992.34,80.38,9,28,0,5,54,3,5,9,7,No
31,Male,Bachelors,Rajshahi,11,60862,12095.37,95.51,17,29,4,2,88,2,9,7,46,Yes
43,Male,High School,Rajshahi,14,46828,7947.46,81.55,6,12,0,5,53,0,7,6,2,No
36,Male,High School,Rajshahi,10,96745,5750.99,90.15,11,15,3,1,70,2,1,3,36,Yes
29,Female,High School,Chittagong,9,79527,7500.08,94.72,19,20,3,5,15,1,9,10,3,No
43,Female,Bachelors,Chittagong,6,57833,6553.91,97.45,14,10,0,4,14,3,8,9,10,No
59,Female,Masters,Chittagong,3,49816,2659.48,90.65,23,29,4,5,26,2,6,7,21,No
40,Male,Bachelors,Chittagong,12,51549,8846.55,86.74,19,2,0,5,26,3,7,3,44,Yes
25,Female,Bachelors,Rajshahi,7,147972,28549.5,93.19,17,16,0,5,48,0,8,10,25,No
22,Male,Bachelors,Barisal,2,72811,6900.79,91.7,18,8,2,5,12,2,9,6,24,No
37,Male,Bachelors,Khulna,9,147208,14729.6,98.39,22,7,0,4,55,3,6,5,16,No
54,Male,Bachelors,Sylhet,12,137192,13472.57,89.52,12,28,0,4,24,0,4,8,14,No
31,Female,Masters,Rajshahi,12,117101,11256.28,94.83,11,5,4,3,37,0,1,8,28,No
47,Female,Bachelors,Khulna,9,42977,2350.28,80.13,7,21,0,4,54,2,1,10,27,No
45,Male,High School,Sylhet,6,48583,7738.95,82.52,10,24,4,4,49,2,2,3,4,No
30,Female,PhD,Barisal,12,119356,11604.63,76.61,5,25,0,1,17,1,2,7,48,Yes
53,Male,Bachelors,Chittagong,5,16447,2071.85,76.0,9,19,4,4,17,1,3,4,49,Yes
45,Female,Masters,Dhaka,6,81512,15207.87,99.7,23,6,2,5,11,1,1,1,49,Yes
29,Male,Masters,Dhaka,11,135051,12345.2,87.29,15,28,3,5,37,2,10,5,8,No
49,Female,Bachelors,Chittagong,10,47149,6985.42,96.46,7,27,0,1,46,2,9,7,22,Yes
31,Female,High School,Sylhet,4,44991,7060.39,82.39,16,4,3,5,36,1,4,10,41,Yes
27,Male,Bachelors,Sylhet,3,58514,6920.7,97.63,15,11,2,3,41,1,6,9,14,No
26,Female,High School,Sylhet,10,40062,6617.07,79.32,17,25,4,5,49,2,1,8,17,No
43,Male,Bachelors,Chittagong,14,85508,8453.57,77.75,24,7,4,2,23,3,10,2,41,Yes
53,Male,Masters,Chittagong,6,148600,26459.87,79.47,24,17,3,3,49,3,2,3,45,Yes
31,Other,Bachelors,Dhaka,5,118749,15480.44,81.67,6,19,4,4,69,3,8,5,37,No
30,Other,Masters,Dhaka,2,132062,13110.24,80.02,14,14,4,5,43,1,10,4,16,No
49,Male,Bachelors,Barisal,9,17530,1393.01,92.37,22,5,1,1,13,3,4,3,23,Yes
54,Female,Masters,Barisal,11,102070,19717.75,76.15,5,6,1,5,28,1,2,4,24,No
45,Male,Masters,Rajshahi,1,135887,19906.92,98.19,9,26,2,3,40,2,6,4,37,No
45,Male,Masters,Chittagong,13,83414,16287.48,90.64,24,24,0,4,47,2,6,6,1,No
31,Female,Bachelors,Chittagong,13,92848,15409.11,94.25,10,10,4,4,51,3,1,5,32,No
42,Female,Bachelors,Dhaka,7,26894,3803.97,82.49,23,25,3,2,45,2,9,9,39,No
28,Male,Bachelors,Sylhet,12,121658,6941.44,83.95,9,7,4,4,73,3,9,10,15,No
53,Female,Masters,Rajshahi,8,68289,7355.17,94.43,16,28,0,1,20,2,8,2,20,Yes
54,Female,Bachelors,Sylhet,13,56153,6732.02,98.66,11,7,1,3,84,2,2,2,44,Yes
44,Female,High School,Rajshahi,6,148606,16235.59,80.04,13,11,0,5,57,1,2,5,6,No
40,Female,Bachelors,Dhaka,1,68714,11267.2,77.42,23,29,1,2,28,2,6,9,2,Yes
42,Other,High School,Barisal,3,127707,20293.53,86.79,6,16,2,1,58,2,4,1,35,No
47,Male,Bachelors,Rajshahi,2,110670,20081.6,86.94,19,12,1,3,30,1,8,10,44,Yes
36,Female,Masters,Khulna,14,45636,6400.17,95.31,21,5,2,5,37,1,3,1,19,No
53,Female,Bachelors,Chittagong,14,144567,25733.91,78.92,5,13,3,5,26,1,10,3,11,No
26,Male,Bachelors,Chittagong,10,84210,7262.93,91.52,22,8,1,5,90,3,10,2,24,No
47,Female,High School,Chittagong,9,85152,10006.22,87.38,24,29,3,5,17,0,9,4,15,No
50,Male,Bachelors,Khulna,13,37916,4540.01,87.33,8,17,3,4,48,0,3,5,3,No
59,Male,Bachelors,Sylhet,9,88179,8874.71,98.49,14,27,3,1,43,2,3,5,18,Yes
54,Female,High School,Sylhet,7,148706,9239.38,90.18,13,5,1,3,17,1,8,3,40,No
32,Female,Masters,Sylhet,8,95768,9108.45,95.03,7,22,2,5,97,3,8,1,25,No
52,Female,Masters,Barisal,9,122191,8334.23,92.93,15,5,4,5,53,0,8,8,38,No
32,Female,Masters,Chittagong,6,46754,9022.24,97.71,16,18,3,4,33,1,2,1,43,Yes
23,Male,High School,Chittagong,6,56344,5498.78,91.78,20,11,2,3,43,3,8,3,46,Yes
46,Male,Bachelors,Sylhet,8,33449,5911.18,92.88,6,12,3,3,74,0,9,1,3,No
57,Male,Masters,Dhaka,8,141855,9414.06,95.35,15,14,3,5,69,3,6,4,47,Yes
44,Male,Bachelors,Barisal,11,45323,5294.24,79.74,13,12,0,1,37,2,8,1,28,No
56,Male,Bachelors,Rajshahi,5,73132,5606.69,93.73,22,21,4,3,94,0,5,3,15,No
36,Male,Bachelors,Chittagong,14,96004,8045.53,99.54,7,16,0,1,28,2,5,5,48,Yes
35,Male,High School,Dhaka,13,69717,10901.83,87.03,16,12,4,2,51,2,5,3,25,No
48,Male,Bachelors,Sylhet,3,49164,4760.47,77.0,18,20,3,2,24,2,3,5,33,No
51,Female,Bachelors,Chittagong,8,56784,3837.6,76.76,15,1,2,4,90,1,7,2,0,No
36,Male,High School,Dhaka,13,126263,8713.8,91.73,18,12,4,3,78,2,9,8,18,No
46,Female,PhD,Dhaka,9,143195,15778.72,88.99,8,21,2,4,13,3,10,7,22,No
51,Male,Bachelors,Dhaka,7,80745,4237.55,90.85,9,7,0,5,87,1,7,2,46,Yes
36,Male,Masters,Sylhet,3,69666,9900.73,95.05,14,27,3,1,63,0,4,2,0,Yes
29,Male,Bachelors,Sylhet,1,57955,6950.26,78.49,24,12,0,3,28,2,6,4,4,No
33,Male,Bachelors,Chittagong,7,134906,25590.4,97.17,19,15,0,2,47,1,6,9,47,Yes
44,Male,Bachelors,Rajshahi,12,48447,3704.14,75.17,22,18,3,4,57,1,8,7,17,No
40,Female,High School,Rajshahi,8,97217,14546.82,91.86,19,8,2,3,43,2,9,10,6,No
55,Female,High School,Sylhet,4,82106,12956.02,80.1,10,16,1,3,98,0,3,7,2,No
55,Male,Bachelors,Chittagong,10,140323,27427.53,82.74,18,28,2,3,95,1,4,2,24,No
22,Male,Bachelors,Chittagong,4,47814,3712.37,99.23,16,7,0,2,74,1,10,5,1,No
29,Male,Bachelors,Chittagong,9,148376,9603.81,93.37,18,14,2,4,62,3,6,3,46,Yes
52,Female,Masters,Chittagong,5,135332,24387.3,82.41,24,5,1,2,99,3,3,10,15,No
22,Female,Bachelors,Rajshahi,9,142754,21343.56,97.73,16,4,1,4,43,0,4,6,34,No
49,Male,High School,Khulna,12,62303,4266.93,76.57,24,25,2,2,24,1,1,3,2,Yes
54,Male,Masters,Dhaka,10,146550,9756.41,76.05,14,22,4,3,47,3,10,2,24,No
36,Female,Masters,Chittagong,7,45031,2936.11,93.27,7,24,1,3,52,3,7,1,48,Yes
22,Male,Bachelors,Sylhet,12,112860,13177.21,80.91,24,9,4,2,50,3,7,6,29,No
43,Male,Masters,Dhaka,14,17547,3182.33,87.38,24,9,4,1,27,1,4,10,44,Yes
46,Male,Bachelors,Khulna,11,121669,10824.01,88.11,9,29,0,4,96,3,2,1,35,Yes
49,Male,High School,Rajshahi,13,54871,4813.36,95.8,22,11,0,5,67,3,9,3,8,No
30,Female,Masters,Khulna,9,21164,2407.16,76.15,5,9,0,5,53,2,8,7,21,No
23,Female,Bachelors,Barisal,2,129444,10365.01,79.56,15,25,4,5,71,2,3,8,28,No
29,Male,Bachelors,Rajshahi,12,95087,10927.7,75.45,18,16,2,3,99,1,9,5,20,No
24,Male,High School,Chittagong,4,120854,8547.58,97.56,6,6,1,5,28,3,5,9,15,No
26,Male,Bachelors,Rajshahi,2,68644,11353.37,81.83,21,7,3,5,63,0,4,4,4,No
38,Male,Bachelors,Khulna,8,16219,860.31,82.53,17,8,2,5,94,2,5,7,16,No
50,Female,Masters,Chittagong,9,76502,4533.24,97.61,11,15,3,3,53,3,1,3,0,No
51,Female,Bachelors,Sylhet,8,66100,7424.56,94.01,8,11,3,3,96,0,10,4,10,No
38,Female,Bachelors,Khulna,6,67594,5026.12,84.6,9,29,2,3,12,3,9,9,30,No
37,Male,Bachelors,Sylhet,12,100627,12540.39,80.06,15,7,1,4,14,0,2,5,30,No
32,Male,Bachelors,Barisal,1,26034,3788.46,76.73,22,21,0,5,14,3,2,10,18,No
59,Male,High School,Barisal,11,54006,7307.05,92.78,13,15,2,4,11,2,10,2,5,No
57,Male,Masters,Barisal,7,65315,7409.36,98.08,9,29,3,2,80,0,8,9,33,Yes
38,Male,Masters,Barisal,10,121479,19346.78,76.77,8,21,3,2,33,3,7,3,3,No
37,Female,Bachelors,Barisal,5,122193,14038.58,80.55,20,4,4,4,53,3,7,3,24,No
38,Male,Bachelors,Khulna,7,145699,18936.83,85.22,16,15,2,1,93,0,3,6,28,No
41,Male,Bachelors,Rajshahi,3,110181,20056.68,95.57,14,24,3,5,51,0,6,8,8,No
32,Female,Bachelors,Sylhet,1,28952,3058.32,99.17,9,12,1,3,46,2,3,10,32,No
56,Male,PhD,Barisal,11,53850,3861.58,82.9,16,4,3,5,11,1,4,10,34,No
59,Male,Bachelors,Sylhet,7,147445,27349.57,95.23,24,28,2,1,80,0,9,3,31,Yes
58,Male,Bachelors,Barisal,13,113640,7825.18,80.1,12,17,0,4,20,0,10,2,41,Yes
45,Male,Bachelors,Dhaka,2,121129,11633.19,80.1,8,3,0,3,55,0,1,7,9,No
34,Male,Bachelors,Sylhet,12,93526,11541.39,79.72,20,15,0,5,83,1,2,5,24,No
28,Male,Bachelors,Rajshahi,13,29814,3919.59,86.6,14,8,0,2,89,0,7,5,13,No
39,Male,Bachelors,Barisal,9,62789,6605.93,81.81,11,24,2,5,24,0,10,10,8,No
40,Female,Bachelors,Rajshahi,6,62562,8430.71,84.12,19,9,1,1,93,3,7,8,12,No
42,Male,High School,Khulna,13,70349,5711.86,99.72,6,28,0,3,66,0,3,10,5,No
